"71","mm","id1run11pefc99c22lu5i8v1c0","2474.599999957718","193","428"
"72","mm","id1run11pefc99c22lu5i8v1c0","2494.5999999763444","235","428"
"73","mm","id1run11pefc99c22lu5i8v1c0","2514.599999994971","285","428"
"74","mm","id1run11pefc99c22lu5i8v1c0","2538.5999999707565","357","428"
"75","mm","id1run11pefc99c22lu5i8v1c0","2558.599999989383","414","430"
"76","mm","id1run11pefc99c22lu5i8v1c0","2578.6000000080094","474","432"
"77","mm","id1run11pefc99c22lu5i8v1c0","2598.599999968428","532","433"
"78","mm","id1run11pefc99c22lu5i8v1c0","2618.5999999870546","588","434"
"79","mm","id1run11pefc99c22lu5i8v1c0","2642.4999999580905","644","434"
"80","mm","id1run11pefc99c22lu5i8v1c0","2662.5999999814667","688","434"
"81","mm","id1run11pefc99c22lu5i8v1c0","2682.700000004843","728","434"
"82","mm","id1run11pefc99c22lu5i8v1c0","2702.599999960512","759","434"
"83","mm","id1run11pefc99c22lu5i8v1c0","2722.399999969639","786","431"
"84","mm","id1run11pefc99c22lu5i8v1c0","2746.599999954924","812","429"
"85","mm","id1run11pefc99c22lu5i8v1c0","2766.5999999735504","832","428"
"86","mm","id1run11pefc99c22lu5i8v1c0","2786.599999992177","852","426"
"87","mm","id1run11pefc99c22lu5i8v1c0","2806.6000000108033","885","426"
"88","mm","id1run11pefc99c22lu5i8v1c0","2826.4999999664724","926","426"
"89","mm","id1run11pefc99c22lu5i8v1c0","2850.399999995716","967","426"
"90","mm","id1run11pefc99c22lu5i8v1c0","2862.8000000026077","980","426"
"91","ld","id1run11pefc99c22lu5i8v1c0","2863.199999963399","980","426"
"92","mm","id1run11pefc99c22lu5i8v1c0","2870.3000000095926","986","426"
"93","mm","id1run11pefc99c22lu5i8v1c0","2890.499999979511","992","424"
"94","mm","id1run11pefc99c22lu5i8v1c0","2910.3999999933876","999","418"
"95","mm","id1run11pefc99c22lu5i8v1c0","2930.599999963306","1007","410"
"96","mm","id1run11pefc99c22lu5i8v1c0","2954.3999999877997","1021","390"
"97","mm","id1run11pefc99c22lu5i8v1c0","2974.400000006426","1032","376"
"98","mm","id1run11pefc99c22lu5i8v1c0","2996.400000003632","1048","356"
"99","mm","id1run11pefc99c22lu5i8v1c0","3016.4999999688007","1066","337"
"100","mm","id1run11pefc99c22lu5i8v1c0","3036.499999987427","1088","311"
"101","mm","id1run11pefc99c22lu5i8v1c0","3056.5000000060536","1110","284"
"102","mm","id1run11pefc99c22lu5i8v1c0","3080.2999999723397","1132","251"
"103","mm","id1run11pefc99c22lu5i8v1c0","3100.5000000004657","1146","220"
"104","mm","id1run11pefc99c22lu5i8v1c0","3120.3000000095926","1158","189"
"105","mm","id1run11pefc99c22lu5i8v1c0","3140.2999999700114","1165","160"
"106","mm","id1run11pefc99c22lu5i8v1c0","3160.3999999933876","1171","132"
"107","mm","id1run11pefc99c22lu5i8v1c0","3184.499999973923","1172","108"
"108","mm","id1run11pefc99c22lu5i8v1c0","3204.4999999925494","1172","91"
"109","mm","id1run11pefc99c22lu5i8v1c0","3224.500000011176","1165","76"
"110","mm","id1run11pefc99c22lu5i8v1c0","3244.4999999715947","1157","66"
"111","mm","id1run11pefc99c22lu5i8v1c0","3260.3999999701045","1151","60"
"112","lu","id1run11pefc99c22lu5i8v1c0","3264.599999994971","1151","60"
"113","mm","id1run11pefc99c22lu5i8v1c0","3267.7999999723397","1151","60"
"114","mm","id1run11pefc99c22lu5i8v1c0","3288.2999999565072","1147","58"
"115","mm","id1run11pefc99c22lu5i8v1c0","3308.599999989383","1145","56"
"116","mm","id1run11pefc99c22lu5i8v1c0","3324.399999983143","1143","55"
"117","mm","id1run11pefc99c22lu5i8v1c0","3348.599999968428","1139","54"
"118","mm","id1run11pefc99c22lu5i8v1c0","3372.4999999976717","1130","51"
"119","mm","id1run11pefc99c22lu5i8v1c0","3392.5999999628402","1116","50"
"120","mm","id1run11pefc99c22lu5i8v1c0","3412.5999999814667","1101","50"
"121","mm","id1run11pefc99c22lu5i8v1c0","3432.4999999953434","1066","50"
"122","mm","id1run11pefc99c22lu5i8v1c0","3452.40000000922","1038","52"
"123","mm","id1run11pefc99c22lu5i8v1c0","3472.399999969639","1006","58"
"124","mm","id1run11pefc99c22lu5i8v1c0","3496.400000003632","962","62"
"125","mm","id1run11pefc99c22lu5i8v1c0","3516.4999999688007","919","66"
"126","mm","id1run11pefc99c22lu5i8v1c0","3536.3999999826774","879","66"
"127","mm","id1run11pefc99c22lu5i8v1c0","3556.5000000060536","836","66"
"128","mm","id1run11pefc99c22lu5i8v1c0","3576.4999999664724","772","66"
"129","mm","id1run11pefc99c22lu5i8v1c0","3600.6000000052154","686","66"
"130","mm","id1run11pefc99c22lu5i8v1c0","3620.599999965634","608","71"
"131","mm","id1run11pefc99c22lu5i8v1c0","3640.499999979511","539","76"
"132","mm","id1run11pefc99c22lu5i8v1c0","3660.3999999933876","470","79"
"133","mm","id1run11pefc99c22lu5i8v1c0","3680.499999958556","408","80"
"134","mm","id1run11pefc99c22lu5i8v1c0","3704.4999999925494","344","81"
"135","mm","id1run11pefc99c22lu5i8v1c0","3724.500000011176","310","86"
"136","mm","id1run11pefc99c22lu5i8v1c0","3744.299999962095","285","92"
"137","mm","id1run11pefc99c22lu5i8v1c0","3764.3999999854714","260","100"
