mm,0,0.9447015677551697,104.78965288620368,2.214297435588181,1.2277723863741932,0.9865250492139876,1.498747091034175,0.2749391912692717,0.24020111211143994,-0.02692719237252804,0.26712830448396796,0.020586247893064496,0.06741042654275693,0.3949829542582758,-0.24497866312686423,0.63996161738514,0.017567393050838254,0.1410038100496939,0.12490457723982543,-0.14832277267615102,0.2732273499159764,-0.006617297041714536,0.058766489304689876,0.2673796789286593,-0.14285714280329087,0.4102368217319502,0.07437752526438376,0.1170950543346222,0.748663101000246,0.04999999995343387,0.6986631010468122,0.45742280481732017,0.19595765652230532,1.6525039320471713,0.04999999995343387,1.6025039320937373,0.4753660985935335,0.20225074990887693,0.31778922039351565,0.00030002259011305737,0.31748919780340257,0.015247475136275264,0.030808633346293322,0.0611133121318562,-0.0056303479262028765,0.06674366005805908,0.001399126210757845,0.0065472387412603425
mm_dd,0,0.009542926925103473,104.78965288620368,2.214297435588181,0.0,2.214297435588181,5.9949883641367,5.9949883641367,0.24020111211143994,-0.02692719237252804,0.26712830448396796,0.08234499157225798,0.08234499157225798,0.3949829542582758,-0.24497866312686423,0.63996161738514,0.07026957220335302,0.07026957220335302,0.12490457723982543,-0.14832277267615102,0.2732273499159764,-0.026469188166858143,0.026469188166858143,0.2673796789286593,-0.14285714280329087,0.4102368217319502,0.29751010105753506,0.29751010105753506,0.748663101000246,0.0,0.748663101000246,1.8296912192692807,1.8296912192692807,0.7949769377178797,0.0,0.7949769377178797,1.901464394374134,1.901464394374134,0.11694814030127797,0.0,0.11694814030127797,0.060989900545101054,0.060989900545101054,0.02249002717153821,-0.0056303479262028765,0.028120375097741086,0.00559650484303138,0.00559650484303138
mm,0,0.07693753654336233,104.78965288620368,2.214297435588181,0,2.214297435588181,17.9849650924101,17.9849650924101,0.24020111211143994,-0.02692719237252804,0.26712830448396796,0.24703497471677396,0.24703497471677396,0.3949829542582758,-0.24497866312686423,0.63996161738514,0.21080871661005907,0.21080871661005907,0.12490457723982543,-0.14832277267615102,0.2732273499159764,-0.07940756450057443,0.07940756450057443,0.2673796789286593,-0.14285714280329087,0.4102368217319502,0.8925303031726052,0.8925303031726052,0.748663101000246,0,0.748663101000246,5.489073657807842,5.489073657807842,0.7949769377178797,0,0.7949769377178797,5.704393183122402,5.704393183122402,0.11694814030127797,0,0.11694814030127797,0.18296970163530316,0.18296970163530316,0.02249002717153821,-0.0056303479262028765,0.028120375097741086,0.016789514529094142,0.016789514529094142
mm,0,0.5797539233621292,269.0796796946528,2.214297435588181,0,2.214297435588181,3.2205163188776953,1.636099193052748,0.24020111211143994,-0.02692719237252804,0.26712830448396796,0.029598129205518655,0.033386370515630016,0.3949829542582758,-0.24497866312686423,0.63996161738514,0.037703667722984634,0.06365198330948336,0.12490457723982543,-0.14832277267615102,0.2732273499159764,-0.006120171319355733,0.011413149859610127,0.2673796789286593,-0.14285714280329087,0.4102368217319502,0.07654843551029569,0.09273032696837356,1.0447761181879158,0,1.0447761181879158,1.2215846766590064,0.5685207425023758,1.0495036360793824,0,1.0495036360793824,1.2424753337628258,0.5858901444659956,0.11694814030127797,0,0.11694814030127797,0.025930173026187976,0.017350190001848575,0.02249002717153821,-0.0056303479262028765,0.028120375097741086,0.0015579614625884275,0.001567461986128524
mm_lc,0,0.0037163713036033924,269.0796796946528,2.214297435588181,0,2.214297435588181,17.712839753827325,17.712839753827325,0.24020111211143994,-0.02692719237252804,0.26712830448396796,0.1627897106303526,0.1627897106303526,0.3949829542582758,-0.24497866312686423,0.63996161738514,0.20737017247641548,0.20737017247641548,0.12490457723982543,-0.14832277267615102,0.2732273499159764,-0.03366094225645653,0.03366094225645653,0.2673796789286593,-0.14285714280329087,0.4102368217319502,0.4210163953066263,0.4210163953066263,1.0447761181879158,0,1.0447761181879158,6.718715721624535,6.718715721624535,1.0495036360793824,0,1.0495036360793824,6.833614335695541,6.833614335695541,0.11694814030127797,0,0.11694814030127797,0.14261595164403387,0.14261595164403387,0.02249002717153821,-0.0056303479262028765,0.028120375097741086,0.008568788044236351,0.008568788044236351
mm,0,0.1328404503092136,317.59939176095776,2.214297435588181,0.0,2.214297435588181,4.234071919569212,3.5971057099359682,0.24020111211143994,-0.02692719237252804,0.26712830448396796,0.04014188855558365,0.034269964777643915,0.3949829542582758,-0.24497866312686423,0.63996161738514,0.06344063781683221,0.051416190015589336,0.12490457723982543,-0.14832277267615102,0.2732273499159764,-0.013078614014001849,0.026011699010544204,0.3980099497858727,-0.14285714280329087,0.5408670925891635,0.22914955484279056,0.16760767943218147,1.0447761181879158,0.0,1.0447761181879158,1.5152359317162747,1.3557681772966994,1.0495036360793824,0,1.0495036360793824,1.610877065013496,1.3828243477975157,0.11694814030127797,0,0.11694814030127797,0.037510654402424834,0.029272018638326996,0.02249002717153821,-0.0056303479262028765,0.028120375097741086,0.001856852776819071,0.001836920211073305
mm,0,0.6412288514571929,1307.2127404274993,2.896613990462929,-0.11065722117389565,3.0072712116368248,1.8700054202530163,1.318184884989168,0.24020111211143994,-0.09941748871065749,0.33961860082209744,0.008073201174938142,0.03143962843652284,0.7025320846659131,-0.7853981633974483,1.4879302480633614,-0.0022534471927444593,0.208690330613142,0.7853981633974483,-1.340758530667244,2.1261566940646923,-0.004562172753662928,0.26834341644587995,3.0000000030267984,-0.37499999992360245,3.375000002950401,0.8389339016413944,1.0724677144239185,1.0447761181879158,-0.15151515144530944,1.1962912696332253,0.4275743124333787,0.35602145562019755,3.0016662011652073,0,3.0016662011652073,1.2846510230673436,1.0024764034037073,0.1450833099277976,0,0.1450833099277976,0.05022912742593629,0.04933595909186502,0.02249002717153821,-0.0056303479262028765,0.028120375097741086,0.0005235472832334667,0.000860974582788718
mm_dd,0,0.23121216590231589,1747.2111940459392,2.896613990462929,-2.356194490192345,5.252808480655274,3.2100856351052176,4.29764473337881,0.5609986848196133,-0.09941748871065749,0.6604161735302708,0.03859642631692814,0.11960078360075263,0.7025320846659131,-0.7853981633974483,1.4879302480633614,-0.01348745284611993,0.014810949922652026,0.7853981633974483,-1.340758530667244,2.1261566940646923,-0.010535728417116417,0.010538444212407187,3.0000000030267984,-0.4000000007916242,3.4000000038184224,2.2992621098913437,1.9587827458131244,1.0447761181879158,-1.5656565649348644,2.61043268312278,0.16974315058906192,1.102708457078517,3.0016662011652073,0,3.0016662011652073,3.9106628490867483,2.968635341745682,0.16229894603634643,0,0.16229894603634643,0.20813718751254415,0.12289332812426015,0.02249002717153821,-0.2113683867688559,0.23385841394039408,-0.007490413980071947,0.044418992518395414
mm,0,0.20886342663345786,5175.739388109141,3.141592653589793,-3.100798970721928,6.242391624311721,1.4084037979548183,2.1504548510289903,0.5609986848196133,-0.1306314656905955,0.6916301505102088,0.009128306056188472,0.04534127068846462,0.7025320846659131,-0.7853981633974483,1.4879302480633614,-0.0061167395705136315,0.0754808275660794,0.7853981633974483,-1.340758530667244,2.1261566940646923,-0.0007807834454752227,0.031545131286375414,3.0000000030267984,-3.9000000077183357,6.900000010745134,0.0027172456903209953,1.6979096105159164,1.09452736191115,-1.5656565649348644,2.660183926846014,0.1468354104119654,0.4985501291350349,3.908004613668004,0,3.908004613668004,2.299675311111974,1.217469619467035,0.19540023107010907,0,0.19540023107010907,0.11000863703680643,0.0650265523688231,0.02249002717153821,-0.2113683867688559,0.23385841394039408,-0.0017560945715879917,0.0032161946812252623
mm_dlc,0,0.00019320910985151654,5175.739388109141,3.141592653589793,-3.100798970721928,6.242391624311721,38.3790034942688,38.3790034942688,0.5609986848196133,-0.1306314656905955,0.6916301505102088,0.23376901876194187,0.2500953860751681,0.7025320846659131,-0.7853981633974483,1.4879302480633614,-0.16668115329649646,0.16668115329649646,0.7853981633974483,-1.340758530667244,2.1261566940646923,-0.02127634888919982,0.02127634888919982,3.0000000030267984,-3.9000000077183357,6.900000010745134,0.07404494506124712,0.07404494506124712,1.09452736191115,-1.5656565649348644,2.660183926846014,4.001264933726057,4.001264933726057,3.908004613668004,0,3.908004613668004,62.6661522278013,62.6661522278013,0.19540023107010907,0,0.19540023107010907,2.998082740691302,2.9977354196354877,0.02249002717153821,-0.2113683867688559,0.23385841394039408,-0.04788440454740658,0.047853606864539974
